"Year","Grado urbanización","Municipio","GeoCode","Value"
2020,"Zona rural","Jabalquinto","A23049",117.93
2020,"Ciudades","Jaén","A23050",40.73
2020,"Zona de densidad intermedia","Jamilena","A23051",64.18
2020,"Zona rural","Jimena","A23052",97.85
2020,"Zona de densidad intermedia","Jódar","A23053",53.35
2020,"Zona rural","Larva","A23054",112.33
2020,"Ciudades","Linares","A23055",51.34
2020,"Zona rural","Lopera","A23056",105.26
2020,"Zona rural","Lupión","A23057",111.89
2020,"Zona de densidad intermedia","Mancha Real","A23058",101.82
2020,"Zona de densidad intermedia","Marmolejo","A23059",101.48
2020,"Zona de densidad intermedia","Martos","A23060",63.98
2020,"Zona de densidad intermedia","Mengíbar","A23061",73.03
2020,"Zona rural","Montizón","A23062",162.33
2020,"Zona rural","Navas de San Juan","A23063",99.31
2020,"Zona rural","Noalejo","A23064",102.4
2020,"Zona rural","Orcera","A23065",123.61
2020,"Zona de densidad intermedia","Peal de Becerro","A23066",100.98
2020,"Zona rural","Pegalajar","A23067",89.84
2020,"Zona de densidad intermedia","Porcuna","A23069",98.48
2020,"Zona rural","Pozo Alcón","A23070",117.61
2020,"Zona rural","Puente de Génave","A23071",123.19
2020,"Zona rural","Puerta de Segura, La","A23072",132.66
2020,"Zona rural","Quesada","A23073",98.54
2020,"Zona de densidad intermedia","Rus","A23074",74.21
2020,"Zona rural","Sabiote","A23075",99.36
2020,"Zona rural","Santa Elena","A23076",165.1
2020,"Zona rural","Santiago de Calatrava","A23077",146.4
2020,"Zona rural","Santisteban del Puerto","A23079",120.82
2020,"Zona rural","Santo Tomé","A23080",122.66
2020,"Zona rural","Segura de la Sierra","A23081",208.75
2020,"Zona rural","Siles","A23082",119.92
2020,"Zona rural","Sorihuela del Guadalimar","A23084",152.94
2020,"Zona rural","Torreblascopedro","A23085",116.19
2020,"Zona de densidad intermedia","Torredelcampo","A23086",59.97
2020,"Zona de densidad intermedia","Torredonjimeno","A23087",67.56
2020,"Zona de densidad intermedia","Torreperogil","A23088",89.32
2020,"Zona rural","Torres","A23090",129.37
2020,"Zona rural","Torres de Albánchez","A23091",133.23
2020,"Zona de densidad intermedia","Úbeda","A23092",63.98
2020,"Zona rural","Valdepeñas de Jaén","A23093",92.04
2020,"Zona rural","Vilches","A23094",138.31
2020,"Zona de densidad intermedia","Villacarrillo","A23095",88.71
2020,"Zona rural","Villanueva de la Reina","A23096",155.31
2020,"Zona de densidad intermedia","Villanueva del Arzobispo","A23097",88
2020,"Zona rural","Villardompardo","A23098",109.37
2020,"Zona de densidad intermedia","Villares, Los","A23099",78.28
2020,"Zona rural","Villarrodrigo","A23101",236.1
2020,"Zona rural","Cárcheles","A23901",111.98
2020,"Zona rural","Bedmar y Garcíez","A23902",98.48
2020,"Zona rural","Villatorres","A23903",104.99
2020,"Zona rural","Santiago-Pontones","A23904",166.91
2020,"Zona rural","Arroyo del Ojanco","A23905",138.98
2020,"Zona de densidad intermedia","Alameda","A29001",77.91
2020,"Zona rural","Alcaucín","A29002",133.89
2020,"Zona rural","Alfarnate","A29003",128.42
2020,"Zona rural","Alfarnatejo","A29004",136.06
2020,"Zona de densidad intermedia","Algarrobo","A29005",42.53
2020,"Zona rural","Algatocín","A29006",89.87
2020,"Zona de densidad intermedia","Alhaurín de la Torre","A29007",61.58
2020,"Zona de densidad intermedia","Alhaurín el Grande","A29008",61.51
2020,"Zona rural","Almáchar","A29009",69
2020,"Zona rural","Almargen","A29010",180.9
2020,"Zona rural","Almogí","A29011",103.06
2020,"Zona de densidad intermedia","Ãlora","A29012",70.08
2020,"Zona rural","Alozaina","A29013",88.23
2020,"Zona rural","Alpandeire","A29014",171.34
2020,"Zona de densidad intermedia","Antequera","A29015",74.12
2020,"Zona rural","Ãrchez","A29016",140.69
2020,"Zona de densidad intermedia","Archidona","A29017",100.45
2020,"Zona rural","Ardales","A29018",89.46
2020,"Zona rural","Arenas","A29019",144.09
2020,"Zona rural","Arriate","A29020",68
2020,"Zona rural","Atajate","A29021",124.66
2020,"Zona rural","Benadalid","A29022",143
2020,"Zona rural","Benahavís","A29023",168.21
2020,"Zona rural","Benalaurí","A29024",112.47
2020,"Ciudades","Benalmádena","A29025",34.61
2020,"Zona rural","Benamargosa","A29026",74.71
2020,"Zona rural","Benamocarra","A29027",52.92
2020,"Zona rural","Benaoján","A29028",96.04
2020,"Zona rural","Benarrabá","A29029",115.48
2020,"Zona rural","Borge, El","A29030",113
2020,"Zona rural","Burgo, El","A29031",92.06
2020,"Zona de densidad intermedia","Campillos","A29032",115.11
2020,"Zona rural","Canillas de Aceituno","A29033",121.45
2020,"Zona rural","Canillas de Albaida","A29034",116.28
2020,"Zona rural","Cañete la Real","A29035",209.73
2020,"Zona rural","Carratraca","A29036",101.89
2020,"Zona rural","Cartajima","A29037",119.5
2020,"Zona de densidad intermedia","Cártama","A29038",51.19
2020,"Zona rural","Casabermeja","A29039",92.63
2020,"Zona rural","Casarabonela","A29040",102.35
2020,"Zona rural","Casares","A29041",96.47
2020,"Zona de densidad intermedia","Coín","A29042",70.63
2020,"Zona rural","Colmenar","A29043",106.4
2020,"Zona rural","Comares","A29044",120.97
2020,"Zona rural","Cómpeta","A29045",82.14
2020,"Zona rural","Cortes de la Frontera","A29046",88.79
2020,"Zona rural","Cuevas Bajas","A29047",83.36
2020,"Zona rural","Cuevas del Becerro","A29048",88.43
2020,"Zona rural","Cuevas de San Marcos","A29049",82.67
2020,"Zona rural","Cútar","A29050",118.09
2020,"Zona de densidad intermedia","Estepona","A29051",50.63
2020,"Zona rural","Faraján","A29052",129.7
2020,"Zona rural","Frigiliana","A29053",86.59
2020,"Ciudades","Fuengirola","A29054",20.19
2020,"Zona rural","Fuente de Piedra","A29055",130.17
2020,"Zona rural","Gaucín","A29056",132.32
2020,"Zona rural","Genalguacil","A29057",111.26
2020,"Zona rural","Guaro","A29058",69
2020,"Zona rural","Humilladero","A29059",109.85
2020,"Zona rural","Igualeja","A29060",73.66
2020,"Zona rural","Istán","A29061",70.71
2020,"Zona rural","Iznate","A29062",69.65
2020,"Zona rural","Jimera de Líbar","A29063",135.12
2020,"Zona rural","Jubrique","A29064",142.88
2020,"Zona rural","Júzcar","A29065",126.58
2020,"Zona rural","Macharaviaya","A29066",69.15
2020,"Ciudades","Málaga","A29067",33.96
2020,"Zona de densidad intermedia","Manilva","A29068",60.66
2020,"Zona de densidad intermedia","Marbella","A29069",52.81
2020,"Ciudades","Mijas","A29070",53.48
2020,"Zona rural","Moclinejo","A29071",69.53
2020,"Zona rural","Mollina","A29072",105.73
2020,"Zona rural","Monda","A29073",88.15
2020,"Zona rural","Montejaque","A29074",109.51
2020,"Zona de densidad intermedia","Nerja","A29075",50.06
2020,"Zona rural","Ojén","A29076",77.72
2020,"Zona rural","Parauta","A29077",114.84
2020,"Zona rural","Periana","A29079",103.02
2020,"Zona de densidad intermedia","Pizarra","A29080",71.23
2020,"Zona rural","Pujerra","A29081",91.17
2020,"Zona de densidad intermedia","Rincón de la Victoria","A29082",32.55
2020,"Zona rural","Riogordo","A29083",94.1
2020,"Zona de densidad intermedia","Ronda","A29084",54.86
2020,"Zona rural","Salares","A29085",145.6
2020,"Zona rural","Sayalonga","A29086",103.79
2020,"Zona rural","Sedella","A29087",156.43
2020,"Zona rural","Sierra de Yeguas","A29088",125.38
2020,"Zona rural","Teba","A29089",123.56
2020,"Zona rural","Tolox","A29090",91.46
2020,"Zona de densidad intermedia","Torrox","A29091",53.53
2020,"Zona rural","Totalán","A29092",57.02
2020,"Zona rural","Valle de Abdalajís","A29093",65.21
2020,"Zona de densidad intermedia","Vélez-Málaga","A29094",46.45
2020,"Zona rural","Villanueva de Algaidas","A29095",95.18
2020,"Zona rural","Villanueva del Rosario","A29096",82.7
2020,"Zona rural","Villanueva del Trabuco","A29097",100.26
2020,"Zona rural","Villanueva de Tapia","A29098",79.05
2020,"Zona rural","Viñuela","A29099",105.82
2020,"Zona rural","Yunquera","A29100",79.66
2020,"Ciudades","Torremolinos","A29901",26
2020,"Zona rural","Villanueva de la Concepción","A29902",82.19
2020,"Zona rural","Montecorto","A29903",126.95
2020,"Zona rural","Serrato","A29904",98.73
2020,"Zona rural","Aguadulce","A41001",141.6
2020,"Zona rural","Alanís","A41002",164.71
2020,"Zona de densidad intermedia","Albaida del Aljarafe","A41003",55.97
2020,"Ciudades","Alcalá de Guadaíra","A41004",82.19
2020,"Zona de densidad intermedia","Alcalá del Río","A41005",66.26
2020,"Zona rural","Alcolea del Río","A41006",91.93
2020,"Zona de densidad intermedia","Algaba, La","A41007",40.59
2020,"Zona rural","Algámitas","A41008",123.24
2020,"Zona rural","Almadén de la Plata","A41009",169.28
2020,"Zona de densidad intermedia","Almensilla","A41010",63.63
2020,"Zona de densidad intermedia","Arahal","A41011",111.15
2020,"Zona rural","Aznalcázar","A41012",144.67
2020,"Zona de densidad intermedia","Aznalcóllar","A41013",115.6
2020,"Zona rural","Badolatosa","A41014",96.69
2020,"Zona de densidad intermedia","Benacazón","A41015",64.2
2020,"Zona de densidad intermedia","Bollullos de la Mitación","A41016",91.49
2020,"Ciudades","Bormujos","A41017",41.32
2020,"Zona de densidad intermedia","Brenes","A41018",61.38
2020,"Zona de densidad intermedia","Burguillos","A41019",60.01
2020,"Zona de densidad intermedia","Cabezas de San Juan, Las","A41020",78.02
2020,"Ciudades","Camas","A41021",37.27
2020,"Zona de densidad intermedia","Campana, La","A41022",103.49
2020,"Zona de densidad intermedia","Cantillana","A41023",65.48
2020,"Zona de densidad intermedia","Carmona","A41024",128.68
2020,"Zona rural","Carrión de los Céspedes","A41025",102.61
2020,"Zona de densidad intermedia","Casariche","A41026",106.9
2020,"Zona rural","Castilblanco de los Arroyos","A41027",142.98
2020,"Zona de densidad intermedia","Castilleja de Guzmán","A41028",32.85
2020,"Ciudades","Castilleja de la Cuesta","A41029",30.93
2020,"Zona rural","Castilleja del Campo","A41030",140.43
2020,"Zona rural","Castillo de las Guardas, El","A41031",243.56
2020,"Zona rural","Cazalla de la Sierra","A41032",129.41
2020,"Zona de densidad intermedia","Constantina","A41033",111.27
2020,"Zona de densidad intermedia","Coria del Río","A41034",46.87
2020,"Zona rural","Coripe","A41035",132.92
2020,"Zona rural","Coronil, El","A41036",103.44
2020,"Zona de densidad intermedia","Corrales, Los","A41037",115.18
2020,"Ciudades","Dos Hermanas","A41038",50.07
2020,"Zona de densidad intermedia","Écija","A41039",78.42
2020,"Zona de densidad intermedia","Espartinas","A41040",64.14
2020,"Zona de densidad intermedia","Estepa","A41041",101.47
2020,"Zona de densidad intermedia","Fuentes de Andalucí","A41042",120.61
2020,"Zona rural","Garrobo, El","A41043",138.96
2020,"Ciudades","Gelves","A41044",45.23
2020,"Zona de densidad intermedia","Gerena","A41045",132.89
2020,"Zona rural","Gilena","A41046",107.32
2020,"Ciudades","Gines","A41047",47.41
2020,"Zona rural","Guadalcanal","A41048",179.18
2020,"Zona de densidad intermedia","Guillena","A41049",84.62
2020,"Zona de densidad intermedia","Herrera","A41050",110.16
2020,"Zona rural","Huévar del Aljarafe","A41051",130.47
2020,"Zona rural","Lantejuela","A41052",101.3
2020,"Zona de densidad intermedia","Lebrija","A41053",72.19
2020,"Zona rural","Lora de Estepa","A41054",188.2
2020,"Zona de densidad intermedia","Lora del Río","A41055",73.12
2020,"Zona rural","Luisiana, La","A41056",126.01
2020,"Zona rural","Madroño, El","A41057",257.94
2020,"Zona de densidad intermedia","Mairena del Alcor","A41058",67.07
2020,"Ciudades","Mairena del Aljarafe","A41059",34.35
2020,"Zona de densidad intermedia","Marchena","A41060",104.72
2020,"Zona rural","Marinaleda","A41061",123.66
2020,"Zona de densidad intermedia","Martín de la Jara","A41062",123.68
2020,"Zona rural","Molares, Los","A41063",87.42
2020,"Zona de densidad intermedia","Montellano","A41064",83.43
2020,"Zona de densidad intermedia","Morón de la Frontera","A41065",73.96
2020,"Zona rural","Navas de la Concepción, Las","A41066",123.8
2020,"Zona de densidad intermedia","Olivares","A41067",70.9
2020,"Zona de densidad intermedia","Osuna","A41068",87.88
2020,"Zona de densidad intermedia","Palacios y Villafranca, Los","A41069",63.62
2020,"Ciudades","Palomares del Río","A41070",65.74
2020,"Zona de densidad intermedia","Paradas","A41071",98.39
2020,"Zona de densidad intermedia","Pedrera","A41072",126.69
2020,"Zona rural","Pedroso, El","A41073",135.39
2020,"Zona rural","Peñaflor","A41074",105.83
2020,"Zona de densidad intermedia","Pilas","A41075",82.85
2020,"Zona rural","Pruna","A41076",104.78
2020,"Zona de densidad intermedia","Puebla de Cazalla, La","A41077",81.46
2020,"Zona rural","Puebla de los Infantes, La","A41078",121.64
2020,"Zona de densidad intermedia","Puebla del Río, La","A41079",70.45
2020,"Zona rural","Real de la Jara, El","A41080",158.11
2020,"Zona de densidad intermedia","Rinconada, La","A41081",66.04
2020,"Zona rural","Roda de Andalucí, La","A41082",150.85
2020,"Zona rural","Ronquillo, El","A41083",151.79
2020,"Zona rural","Rubio, El","A41084",123.86
2020,"Zona de densidad intermedia","Salteras","A41085",118.9
2020,"Ciudades","San Juan de Aznalfarache","A41086",27.33
2020,"Zona de densidad intermedia","Sanlúcar la Mayor","A41087",76.93
2020,"Zona rural","San Nicolás del Puerto","A41088",146.28
2020,"Zona de densidad intermedia","Santiponce","A41089",49.28
2020,"Zona rural","Saucejo, El","A41090",126
2020,"Ciudades","Sevilla","A41091",25.31
2020,"Zona de densidad intermedia","Tocina","A41092",76.57
2020,"Ciudades","Tomares","A41093",33.67
2020,"Zona de densidad intermedia","Umbrete","A41094",53.45
2020,"Zona de densidad intermedia","Utrera","A41095",71.21
2020,"Zona de densidad intermedia","Valencina de la Concepción","A41096",99.88
2020,"Zona rural","Villamanrique de la Condesa","A41097",104.74
2020,"Zona de densidad intermedia","Villanueva del Ariscal","A41098",61.73
2020,"Zona rural","Villanueva del Río y Minas","A41099",105.64
2020,"Zona rural","Villanueva de San Juan","A41100",115.76
2020,"Zona de densidad intermedia","Villaverde del Río","A41101",64.53
2020,"Zona de densidad intermedia","Viso del Alcor, El","A41102",61.87
2020,"Zona rural","Cañada Rosal","A41901",130.03
2020,"Zona de densidad intermedia","Isla Mayor","A41902",78.86
2020,"Zona de densidad intermedia","Cuervo de Sevilla, El","A41903",63.9
2020,"Zona rural","Palmar de Troya, El","A41904",64.42
